"Marital_Status";"Kidhome";"Teenhome";"Income";"Year_Birth";"Response";"id";"cluster";"Marital";"UserSpecificClusterAttributes"
"1";"1";"1";13260.0;1970;"false";1067;"cluster_17";"Married";"{Birth: 1970, Marital: 1, Income: 13260, Kids: 1, Teens: 1,}"
"1";"0";"0";42691.0;1991;"false";1068;"cluster_15";"Married";"{Birth: 1991, Marital: 1, Income: 42691, Kids: 0, Teens: 0,}"
"1";"1";"1";36138.0;1970;"false";1069;"cluster_23";"Married";"{Birth: 1970, Marital: 1, Income: 36138, Kids: 1, Teens: 1,}"
"1";"1";"1";57136.0;1972;"false";1070;"cluster_10";"Married";"{Birth: 1972, Marital: 1, Income: 57136, Kids: 1, Teens: 1,}"
"3";"1";"1";58275.0;1955;"false";1071;"cluster_10";"Divorced";"{Birth: 1955, Marital: 3, Income: 58275, Kids: 1, Teens: 1,}"
"4";"0";"1";54237.0;1957;"false";1072;"cluster_18";"Single";"{Birth: 1957, Marital: 4, Income: 54237, Kids: 0, Teens: 1,}"
"1";"1";"0";34596.0;1974;"true";1073;"cluster_20";"Married";"{Birth: 1974, Marital: 1, Income: 34596, Kids: 1, Teens: 0,}"
"1";"1";"0";34596.0;1974;"false";1074;"cluster_20";"Married";"{Birth: 1974, Marital: 1, Income: 34596, Kids: 1, Teens: 0,}"
"2";"1";"1";74881.0;1961;"false";1075;"cluster_8";"Together";"{Birth: 1961, Marital: 2, Income: 74881, Kids: 1, Teens: 1,}"
"2";"1";"1";74881.0;1961;"false";1076;"cluster_8";"Together";"{Birth: 1961, Marital: 2, Income: 74881, Kids: 1, Teens: 1,}"
"4";"1";"1";44267.0;1970;"false";1077;"cluster_15";"Single";"{Birth: 1970, Marital: 4, Income: 44267, Kids: 1, Teens: 1,}"
"1";"0";"0";68487.0;1988;"false";1078;"cluster_19";"Married";"{Birth: 1988, Marital: 1, Income: 68487, Kids: 0, Teens: 0,}"
"1";"0";"0";68487.0;1988;"false";1079;"cluster_19";"Married";"{Birth: 1988, Marital: 1, Income: 68487, Kids: 0, Teens: 0,}"
"5";"1";"1";80982.0;1959;"false";1080;"cluster_24";"Alone";"{Birth: 1959, Marital: 5, Income: 80982, Kids: 1, Teens: 1,}"
"2";"1";"0";69508.0;1980;"false";1081;"cluster_19";"Together";"{Birth: 1980, Marital: 2, Income: 69508, Kids: 1, Teens: 0,}"
"2";"0";"1";63342.0;1961;"false";1082;"cluster_11";"Together";"{Birth: 1961, Marital: 2, Income: 63342, Kids: 0, Teens: 1,}"
"2";"0";"1";63342.0;1961;"true";1083;"cluster_11";"Together";"{Birth: 1961, Marital: 2, Income: 63342, Kids: 0, Teens: 1,}"
"5";"0";"0";82014.0;1961;"true";1084;"cluster_24";"Alone";"{Birth: 1961, Marital: 5, Income: 82014, Kids: 0, Teens: 0,}"
"3";"0";"1";76320.0;1959;"false";1085;"cluster_8";"Divorced";"{Birth: 1959, Marital: 3, Income: 76320, Kids: 0, Teens: 1,}"
"4";"1";"1";64587.0;1954;"false";1086;"cluster_1";"Single";"{Birth: 1954, Marital: 4, Income: 64587, Kids: 1, Teens: 1,}"
"1";"0";"1";74190.0;1975;"false";1087;"cluster_8";"Married";"{Birth: 1975, Marital: 1, Income: 74190, Kids: 0, Teens: 1,}"
"1";"1";"0";32765.0;1979;"false";1088;"cluster_20";"Married";"{Birth: 1979, Marital: 1, Income: 32765, Kids: 1, Teens: 0,}"
"1";"1";"0";22212.0;1975;"false";1089;"cluster_22";"Married";"{Birth: 1975, Marital: 1, Income: 22212, Kids: 1, Teens: 0,}"
"5";"1";"0";18358.0;1989;"false";1090;"cluster_12";"Alone";"{Birth: 1989, Marital: 5, Income: 18358, Kids: 1, Teens: 0,}"
"1";"1";"0";26067.0;1974;"false";1091;"cluster_5";"Married";"{Birth: 1974, Marital: 1, Income: 26067, Kids: 1, Teens: 0,}"
"2";"0";"0";22390.0;1969;"false";1092;"cluster_22";"Together";"{Birth: 1969, Marital: 2, Income: 22390, Kids: 0, Teens: 0,}"
"2";"0";"0";70440.0;1978;"false";1093;"cluster_21";"Together";"{Birth: 1978, Marital: 2, Income: 70440, Kids: 0, Teens: 0,}"
"5";"1";"2";60199.0;1978;"false";1094;"cluster_11";"Alone";"{Birth: 1978, Marital: 5, Income: 60199, Kids: 1, Teens: 2,}"
"2";"1";"0";38547.0;1981;"false";1095;"cluster_13";"Together";"{Birth: 1981, Marital: 2, Income: 38547, Kids: 1, Teens: 0,}"
"1";"1";"0";19107.0;1980;"false";1096;"cluster_12";"Married";"{Birth: 1980, Marital: 1, Income: 19107, Kids: 1, Teens: 0,}"
"5";"0";"0";37929.0;1985;"true";1097;"cluster_23";"Alone";"{Birth: 1985, Marital: 5, Income: 37929, Kids: 0, Teens: 0,}"
"5";"0";"0";16813.0;1950;"false";1098;"cluster_17";"Alone";"{Birth: 1950, Marital: 5, Income: 16813, Kids: 0, Teens: 0,}"
"1";"0";"0";62187.0;1957;"false";1099;"cluster_11";"Married";"{Birth: 1957, Marital: 1, Income: 62187, Kids: 0, Teens: 0,}"
"2";"0";"1";57811.0;1966;"false";1100;"cluster_10";"Together";"{Birth: 1966, Marital: 2, Income: 57811, Kids: 0, Teens: 1,}"
"2";"0";"1";50943.0;1956;"false";1101;"cluster_6";"Together";"{Birth: 1956, Marital: 2, Income: 50943, Kids: 0, Teens: 1,}"
"2";"0";"1";50943.0;1956;"false";1102;"cluster_6";"Together";"{Birth: 1956, Marital: 2, Income: 50943, Kids: 0, Teens: 1,}"
"5";"1";"1";53201.0;1975;"false";1103;"cluster_18";"Alone";"{Birth: 1975, Marital: 5, Income: 53201, Kids: 1, Teens: 1,}"
"2";"1";"1";54414.0;1963;"false";1104;"cluster_18";"Together";"{Birth: 1963, Marital: 2, Income: 54414, Kids: 1, Teens: 1,}"
"2";"1";"1";26290.0;1972;"false";1105;"cluster_5";"Together";"{Birth: 1972, Marital: 2, Income: 26290, Kids: 1, Teens: 1,}"
"4";"0";"1";61250.0;1959;"false";1106;"cluster_11";"Single";"{Birth: 1959, Marital: 4, Income: 61250, Kids: 0, Teens: 1,}"
"2";"0";"0";28389.0;1947;"false";1107;"cluster_5";"Together";"{Birth: 1947, Marital: 2, Income: 28389, Kids: 0, Teens: 0,}"
"5";"0";"1";55250.0;1965;"false";1108;"cluster_18";"Alone";"{Birth: 1965, Marital: 5, Income: 55250, Kids: 0, Teens: 1,}"
"2";"1";"1";37758.0;1966;"false";1109;"cluster_23";"Together";"{Birth: 1966, Marital: 2, Income: 37758, Kids: 1, Teens: 1,}"
"2";"1";"1";37758.0;1966;"false";1110;"cluster_23";"Together";"{Birth: 1966, Marital: 2, Income: 37758, Kids: 1, Teens: 1,}"
"1";"1";"1";37633.0;1957;"false";1111;"cluster_23";"Married";"{Birth: 1957, Marital: 1, Income: 37633, Kids: 1, Teens: 1,}"
"2";"1";"1";33629.0;1963;"false";1112;"cluster_20";"Together";"{Birth: 1963, Marital: 2, Income: 33629, Kids: 1, Teens: 1,}"
"1";"1";"1";36947.0;1967;"false";1113;"cluster_23";"Married";"{Birth: 1967, Marital: 1, Income: 36947, Kids: 1, Teens: 1,}"
"4";"0";"1";69142.0;1952;"false";1114;"cluster_19";"Single";"{Birth: 1952, Marital: 4, Income: 69142, Kids: 0, Teens: 1,}"
"1";"0";"1";53154.0;1959;"false";1115;"cluster_18";"Married";"{Birth: 1959, Marital: 1, Income: 53154, Kids: 0, Teens: 1,}"
"1";"0";"1";65695.0;1960;"false";1116;"cluster_1";"Married";"{Birth: 1960, Marital: 1, Income: 65695, Kids: 0, Teens: 1,}"
"2";"0";"1";69805.0;1952;"false";1117;"cluster_19";"Together";"{Birth: 1952, Marital: 2, Income: 69805, Kids: 0, Teens: 1,}"
"5";"1";"0";36975.0;1978;"false";1118;"cluster_23";"Alone";"{Birth: 1978, Marital: 5, Income: 36975, Kids: 1, Teens: 0,}"
"1";"1";"0";26228.0;1973;"false";1119;"cluster_5";"Married";"{Birth: 1973, Marital: 1, Income: 26228, Kids: 1, Teens: 0,}"
"1";"1";"0";37787.0;1972;"false";1120;"cluster_23";"Married";"{Birth: 1972, Marital: 1, Income: 37787, Kids: 1, Teens: 0,}"
"1";"1";"0";37087.0;1974;"false";1121;"cluster_23";"Married";"{Birth: 1974, Marital: 1, Income: 37087, Kids: 1, Teens: 0,}"
"2";"0";"1";57247.0;1952;"false";1122;"cluster_10";"Together";"{Birth: 1952, Marital: 2, Income: 57247, Kids: 0, Teens: 1,}"
"1";"0";"1";36930.0;1954;"false";1123;"cluster_23";"Married";"{Birth: 1954, Marital: 1, Income: 36930, Kids: 0, Teens: 1,}"
"4";"1";"1";48721.0;1963;"false";1124;"cluster_6";"Single";"{Birth: 1963, Marital: 4, Income: 48721, Kids: 1, Teens: 1,}"
"1";"1";"1";43641.0;1969;"false";1125;"cluster_15";"Married";"{Birth: 1969, Marital: 1, Income: 43641, Kids: 1, Teens: 1,}"
"1";"0";"1";75903.0;1951;"false";1126;"cluster_8";"Married";"{Birth: 1951, Marital: 1, Income: 75903, Kids: 0, Teens: 1,}"
"1";"0";"1";71391.0;1956;"false";1127;"cluster_21";"Married";"{Birth: 1956, Marital: 1, Income: 71391, Kids: 0, Teens: 1,}"
"1";"1";"1";16927.0;1976;"false";1128;"cluster_17";"Married";"{Birth: 1976, Marital: 1, Income: 16927, Kids: 1, Teens: 1,}"
"4";"2";"1";27215.0;1961;"false";1129;"cluster_5";"Single";"{Birth: 1961, Marital: 4, Income: 27215, Kids: 2, Teens: 1,}"
"1";"0";"1";53858.0;1976;"false";1130;"cluster_18";"Married";"{Birth: 1976, Marital: 1, Income: 53858, Kids: 0, Teens: 1,}"
"5";"0";"0";30983.0;1963;"true";1131;"cluster_0";"Alone";"{Birth: 1963, Marital: 5, Income: 30983, Kids: 0, Teens: 0,}"
"2";"1";"1";43462.0;1952;"false";1132;"cluster_15";"Together";"{Birth: 1952, Marital: 2, Income: 43462, Kids: 1, Teens: 1,}"
"1";"0";"1";63943.0;1956;"false";1133;"cluster_1";"Married";"{Birth: 1956, Marital: 1, Income: 63943, Kids: 0, Teens: 1,}"
"5";"0";"0";26816.0;1986;"false";1134;"cluster_5";"Alone";"{Birth: 1986, Marital: 5, Income: 26816, Kids: 0, Teens: 0,}"
"2";"0";"1";75484.0;1976;"false";1135;"cluster_8";"Together";"{Birth: 1976, Marital: 2, Income: 75484, Kids: 0, Teens: 1,}"
"2";"0";"1";33564.0;1966;"false";1136;"cluster_20";"Together";"{Birth: 1966, Marital: 2, Income: 33564, Kids: 0, Teens: 1,}"
"1";"1";"1";54348.0;1953;"false";1137;"cluster_18";"Married";"{Birth: 1953, Marital: 1, Income: 54348, Kids: 1, Teens: 1,}"
"1";"0";"1";54984.0;1959;"false";1138;"cluster_18";"Married";"{Birth: 1959, Marital: 1, Income: 54984, Kids: 0, Teens: 1,}"
"5";"1";"0";34738.0;1984;"false";1139;"cluster_20";"Alone";"{Birth: 1984, Marital: 5, Income: 34738, Kids: 1, Teens: 0,}"
"4";"0";"1";68118.0;1963;"false";1140;"cluster_19";"Single";"{Birth: 1963, Marital: 4, Income: 68118, Kids: 0, Teens: 1,}"
"4";"0";"1";68118.0;1963;"false";1141;"cluster_19";"Single";"{Birth: 1963, Marital: 4, Income: 68118, Kids: 0, Teens: 1,}"
"2";"1";"0";22682.0;1973;"false";1142;"cluster_22";"Together";"{Birth: 1973, Marital: 2, Income: 22682, Kids: 1, Teens: 0,}"
"1";"0";"1";51948.0;1975;"false";1143;"cluster_6";"Married";"{Birth: 1975, Marital: 1, Income: 51948, Kids: 0, Teens: 1,}"
"1";"1";"0";25293.0;1969;"false";1144;"cluster_5";"Married";"{Birth: 1969, Marital: 1, Income: 25293, Kids: 1, Teens: 0,}"
"1";"1";"0";25293.0;1969;"false";1145;"cluster_5";"Married";"{Birth: 1969, Marital: 1, Income: 25293, Kids: 1, Teens: 0,}"
"1";"1";"1";41551.0;1964;"false";1146;"cluster_15";"Married";"{Birth: 1964, Marital: 1, Income: 41551, Kids: 1, Teens: 1,}"
"2";"0";"1";56067.0;1962;"false";1147;"cluster_10";"Together";"{Birth: 1962, Marital: 2, Income: 56067, Kids: 0, Teens: 1,}"
"1";"0";"2";67433.0;1952;"false";1148;"cluster_19";"Married";"{Birth: 1952, Marital: 1, Income: 67433, Kids: 0, Teens: 2,}"
"2";"1";"0";22010.0;1983;"false";1149;"cluster_22";"Together";"{Birth: 1983, Marital: 2, Income: 22010, Kids: 1, Teens: 0,}"
"5";"1";"1";64831.0;1952;"false";1150;"cluster_1";"Alone";"{Birth: 1952, Marital: 5, Income: 64831, Kids: 1, Teens: 1,}"
"1";"0";"0";62820.0;1954;"false";1151;"cluster_11";"Married";"{Birth: 1954, Marital: 1, Income: 62820, Kids: 0, Teens: 0,}"
"1";"0";"0";62820.0;1954;"false";1152;"cluster_11";"Married";"{Birth: 1954, Marital: 1, Income: 62820, Kids: 0, Teens: 0,}"
"4";"0";"1";78353.0;1959;"false";1153;"cluster_8";"Single";"{Birth: 1959, Marital: 4, Income: 78353, Kids: 0, Teens: 1,}"
"1";"1";"1";57183.0;1966;"false";1154;"cluster_10";"Married";"{Birth: 1966, Marital: 1, Income: 57183, Kids: 1, Teens: 1,}"
"5";"0";"0";23478.0;1965;"false";1155;"cluster_22";"Alone";"{Birth: 1965, Marital: 5, Income: 23478, Kids: 0, Teens: 0,}"
"5";"1";"0";30168.0;1978;"false";1156;"cluster_0";"Alone";"{Birth: 1978, Marital: 5, Income: 30168, Kids: 1, Teens: 0,}"
"1";"1";"0";37155.0;1989;"false";1157;"cluster_23";"Married";"{Birth: 1989, Marital: 1, Income: 37155, Kids: 1, Teens: 0,}"
"5";"0";"0";16581.0;1985;"false";1158;"cluster_17";"Alone";"{Birth: 1985, Marital: 5, Income: 16581, Kids: 0, Teens: 0,}"
"1";"1";"1";41850.0;1980;"false";1159;"cluster_15";"Married";"{Birth: 1980, Marital: 1, Income: 41850, Kids: 1, Teens: 1,}"
"4";"0";"0";81380.0;1967;"false";1160;"cluster_24";"Single";"{Birth: 1967, Marital: 4, Income: 81380, Kids: 0, Teens: 0,}"
"2";"1";"1";56386.0;1981;"false";1161;"cluster_10";"Together";"{Birth: 1981, Marital: 2, Income: 56386, Kids: 1, Teens: 1,}"
"4";"1";"0";25818.0;1971;"false";1162;"cluster_5";"Single";"{Birth: 1971, Marital: 4, Income: 25818, Kids: 1, Teens: 0,}"
"2";"1";"0";15345.0;1984;"true";1163;"cluster_17";"Together";"{Birth: 1984, Marital: 2, Income: 15345, Kids: 1, Teens: 0,}"
"2";"1";"1";57954.0;1977;"false";1164;"cluster_10";"Together";"{Birth: 1977, Marital: 2, Income: 57954, Kids: 1, Teens: 1,}"
"1";"0";"1";50300.0;1952;"false";1165;"cluster_6";"Married";"{Birth: 1952, Marital: 1, Income: 50300, Kids: 0, Teens: 1,}"
"1";"1";"1";38725.0;1955;"false";1166;"cluster_13";"Married";"{Birth: 1955, Marital: 1, Income: 38725, Kids: 1, Teens: 1,}"
"2";"1";"0";10404.0;1989;"false";1167;"cluster_4";"Together";"{Birth: 1989, Marital: 2, Income: 10404, Kids: 1, Teens: 0,}"
"5";"1";"0";26868.0;1991;"false";1168;"cluster_5";"Alone";"{Birth: 1991, Marital: 5, Income: 26868, Kids: 1, Teens: 0,}"
"3";"0";"0";72298.0;1949;"false";1169;"cluster_21";"Divorced";"{Birth: 1949, Marital: 3, Income: 72298, Kids: 0, Teens: 0,}"
"1";"0";"0";72905.0;1958;"false";1170;"cluster_21";"Married";"{Birth: 1958, Marital: 1, Income: 72905, Kids: 0, Teens: 0,}"
"5";"0";"1";47025.0;1976;"false";1171;"cluster_14";"Alone";"{Birth: 1976, Marital: 5, Income: 47025, Kids: 0, Teens: 1,}"
"5";"1";"0";29938.0;1985;"false";1172;"cluster_0";"Alone";"{Birth: 1985, Marital: 5, Income: 29938, Kids: 1, Teens: 0,}"
"2";"0";"2";46681.0;1948;"false";1173;"cluster_14";"Together";"{Birth: 1948, Marital: 2, Income: 46681, Kids: 0, Teens: 2,}"
"2";"0";"2";46681.0;1948;"false";1174;"cluster_14";"Together";"{Birth: 1948, Marital: 2, Income: 46681, Kids: 0, Teens: 2,}"
"5";"1";"0";29548.0;1970;"false";1175;"cluster_0";"Alone";"{Birth: 1970, Marital: 5, Income: 29548, Kids: 1, Teens: 0,}"
"1";"0";"1";62058.0;1956;"false";1176;"cluster_11";"Married";"{Birth: 1956, Marital: 1, Income: 62058, Kids: 0, Teens: 1,}"
"5";"1";"1";36736.0;1963;"false";1177;"cluster_23";"Alone";"{Birth: 1963, Marital: 5, Income: 36736, Kids: 1, Teens: 1,}"
"5";"1";"1";8820.0;1952;"false";1178;"cluster_4";"Alone";"{Birth: 1952, Marital: 5, Income: 8820, Kids: 1, Teens: 1,}"
"2";"0";"1";14918.0;1963;"false";1179;"cluster_17";"Together";"{Birth: 1963, Marital: 2, Income: 14918, Kids: 0, Teens: 1,}"
"2";"0";"0";56715.0;1974;"false";1180;"cluster_10";"Together";"{Birth: 1974, Marital: 2, Income: 56715, Kids: 0, Teens: 0,}"
"2";"1";"0";24882.0;1978;"false";1181;"cluster_22";"Together";"{Birth: 1978, Marital: 2, Income: 24882, Kids: 1, Teens: 0,}"
"2";"1";"0";24882.0;1978;"false";1182;"cluster_22";"Together";"{Birth: 1978, Marital: 2, Income: 24882, Kids: 1, Teens: 0,}"
"2";"1";"1";40442.0;1952;"true";1183;"cluster_13";"Together";"{Birth: 1952, Marital: 2, Income: 40442, Kids: 1, Teens: 1,}"
"4";"0";"1";64176.0;1965;"false";1184;"cluster_1";"Single";"{Birth: 1965, Marital: 4, Income: 64176, Kids: 0, Teens: 1,}"
"1";"1";"0";23536.0;1983;"false";1185;"cluster_22";"Married";"{Birth: 1983, Marital: 1, Income: 23536, Kids: 1, Teens: 0,}"
"4";"1";"1";35246.0;1958;"false";1186;"cluster_23";"Single";"{Birth: 1958, Marital: 4, Income: 35246, Kids: 1, Teens: 1,}"
"1";"2";"0";28442.0;1978;"false";1187;"cluster_5";"Married";"{Birth: 1978, Marital: 1, Income: 28442, Kids: 2, Teens: 0,}"
"1";"1";"1";48195.0;1956;"false";1188;"cluster_6";"Married";"{Birth: 1956, Marital: 1, Income: 48195, Kids: 1, Teens: 1,}"
"5";"0";"0";74116.0;1982;"false";1189;"cluster_8";"Alone";"{Birth: 1982, Marital: 5, Income: 74116, Kids: 0, Teens: 0,}"
"2";"0";"0";78093.0;1947;"false";1190;"cluster_8";"Together";"{Birth: 1947, Marital: 2, Income: 78093, Kids: 0, Teens: 0,}"
"4";"1";"1";59354.0;1952;"false";1191;"cluster_10";"Single";"{Birth: 1952, Marital: 4, Income: 59354, Kids: 1, Teens: 1,}"
"2";"1";"0";36301.0;1976;"false";1192;"cluster_23";"Together";"{Birth: 1976, Marital: 2, Income: 36301, Kids: 1, Teens: 0,}"
"5";"0";"0";77598.0;1943;"false";1193;"cluster_8";"Alone";"{Birth: 1943, Marital: 5, Income: 77598, Kids: 0, Teens: 0,}"
"1";"0";"1";62710.0;1972;"false";1194;"cluster_11";"Married";"{Birth: 1972, Marital: 1, Income: 62710, Kids: 0, Teens: 1,}"
"2";"0";"1";36317.0;1965;"false";1195;"cluster_23";"Together";"{Birth: 1965, Marital: 2, Income: 36317, Kids: 0, Teens: 1,}"
"5";"2";"0";42767.0;1971;"false";1196;"cluster_15";"Alone";"{Birth: 1971, Marital: 5, Income: 42767, Kids: 2, Teens: 0,}"
"1";"1";"0";43815.0;1982;"false";1197;"cluster_15";"Married";"{Birth: 1982, Marital: 1, Income: 43815, Kids: 1, Teens: 0,}"
"4";"1";"1";44421.0;1971;"false";1198;"cluster_14";"Single";"{Birth: 1971, Marital: 4, Income: 44421, Kids: 1, Teens: 1,}"
"4";"0";"0";48948.0;1943;"true";1199;"cluster_6";"Single";"{Birth: 1943, Marital: 4, Income: 48948, Kids: 0, Teens: 0,}"
"4";"0";"0";48948.0;1943;"true";1200;"cluster_6";"Single";"{Birth: 1943, Marital: 4, Income: 48948, Kids: 0, Teens: 0,}"
"4";"0";"1";63120.0;1950;"true";1201;"cluster_11";"Single";"{Birth: 1950, Marital: 4, Income: 63120, Kids: 0, Teens: 1,}"
"1";"1";"1";55517.0;1950;"true";1202;"cluster_18";"Married";"{Birth: 1950, Marital: 1, Income: 55517, Kids: 1, Teens: 1,}"
"5";"0";"1";36864.0;1957;"true";1203;"cluster_23";"Alone";"{Birth: 1957, Marital: 5, Income: 36864, Kids: 0, Teens: 1,}"
"4";"0";"0";82582.0;1977;"true";1204;"cluster_24";"Single";"{Birth: 1977, Marital: 4, Income: 82582, Kids: 0, Teens: 0,}"
"4";"0";"1";79803.0;1958;"false";1205;"cluster_24";"Single";"{Birth: 1958, Marital: 4, Income: 79803, Kids: 0, Teens: 1,}"
"5";"0";"1";52569.0;1967;"false";1206;"cluster_18";"Alone";"{Birth: 1967, Marital: 5, Income: 52569, Kids: 0, Teens: 1,}"
"3";"0";"0";82032.0;1948;"false";1207;"cluster_24";"Divorced";"{Birth: 1948, Marital: 3, Income: 82032, Kids: 0, Teens: 0,}"
"3";"0";"0";82032.0;1948;"false";1208;"cluster_24";"Divorced";"{Birth: 1948, Marital: 3, Income: 82032, Kids: 0, Teens: 0,}"
"1";"0";"1";65685.0;1972;"false";1209;"cluster_1";"Married";"{Birth: 1972, Marital: 1, Income: 65685, Kids: 0, Teens: 1,}"
"1";"0";"1";65685.0;1972;"false";1210;"cluster_1";"Married";"{Birth: 1972, Marital: 1, Income: 65685, Kids: 0, Teens: 1,}"
"2";"0";"2";40451.0;1957;"false";1211;"cluster_13";"Together";"{Birth: 1957, Marital: 2, Income: 40451, Kids: 0, Teens: 2,}"
"4";"1";"0";31163.0;1973;"false";1212;"cluster_0";"Single";"{Birth: 1973, Marital: 4, Income: 31163, Kids: 1, Teens: 0,}"
"4";"1";"0";31163.0;1973;"false";1213;"cluster_0";"Single";"{Birth: 1973, Marital: 4, Income: 31163, Kids: 1, Teens: 0,}"
"1";"1";"1";35704.0;1952;"false";1214;"cluster_23";"Married";"{Birth: 1952, Marital: 1, Income: 35704, Kids: 1, Teens: 1,}"
"5";"1";"0";7500.0;1973;"false";1215;"cluster_4";"Alone";"{Birth: 1973, Marital: 5, Income: 7500, Kids: 1, Teens: 0,}"
"2";"1";"0";36075.0;1983;"false";1216;"cluster_23";"Together";"{Birth: 1983, Marital: 2, Income: 36075, Kids: 1, Teens: 0,}"
"2";"0";"0";70038.0;1982;"false";1217;"cluster_19";"Together";"{Birth: 1982, Marital: 2, Income: 70038, Kids: 0, Teens: 0,}"
"2";"0";"0";70038.0;1982;"false";1218;"cluster_19";"Together";"{Birth: 1982, Marital: 2, Income: 70038, Kids: 0, Teens: 0,}"
"2";"0";"0";71796.0;1971;"false";1219;"cluster_21";"Together";"{Birth: 1971, Marital: 2, Income: 71796, Kids: 0, Teens: 0,}"
"2";"1";"1";47821.0;1967;"false";1220;"cluster_14";"Together";"{Birth: 1967, Marital: 2, Income: 47821, Kids: 1, Teens: 1,}"
"1";"1";"0";45503.0;1975;"false";1221;"cluster_14";"Married";"{Birth: 1975, Marital: 1, Income: 45503, Kids: 1, Teens: 0,}"
"5";"1";"0";28647.0;1978;"true";1222;"cluster_5";"Alone";"{Birth: 1978, Marital: 5, Income: 28647, Kids: 1, Teens: 0,}"
"4";"1";"0";37760.0;1972;"false";1223;"cluster_23";"Single";"{Birth: 1972, Marital: 4, Income: 37760, Kids: 1, Teens: 0,}"
"2";"0";"0";85431.0;1952;"false";1224;"cluster_2";"Together";"{Birth: 1952, Marital: 2, Income: 85431, Kids: 0, Teens: 0,}"
"1";"0";"0";72635.0;1955;"false";1225;"cluster_21";"Married";"{Birth: 1955, Marital: 1, Income: 72635, Kids: 0, Teens: 0,}"
"1";"0";"0";72635.0;1955;"false";1226;"cluster_21";"Married";"{Birth: 1955, Marital: 1, Income: 72635, Kids: 0, Teens: 0,}"
"1";"0";"0";77142.0;1948;"false";1227;"cluster_8";"Married";"{Birth: 1948, Marital: 1, Income: 77142, Kids: 0, Teens: 0,}"
"2";"0";"1";53172.0;1978;"false";1228;"cluster_18";"Together";"{Birth: 1978, Marital: 2, Income: 53172, Kids: 0, Teens: 1,}"
"5";"1";"1";36065.0;1968;"false";1229;"cluster_23";"Alone";"{Birth: 1968, Marital: 5, Income: 36065, Kids: 1, Teens: 1,}"
"2";"0";"0";73926.0;1973;"false";1230;"cluster_21";"Together";"{Birth: 1973, Marital: 2, Income: 73926, Kids: 0, Teens: 0,}"
"5";"1";"0";35790.0;1977;"false";1231;"cluster_23";"Alone";"{Birth: 1977, Marital: 5, Income: 35790, Kids: 1, Teens: 0,}"
"4";"1";"1";39552.0;1962;"true";1232;"cluster_13";"Single";"{Birth: 1962, Marital: 4, Income: 39552, Kids: 1, Teens: 1,}"
"2";"0";"1";68316.0;1964;"false";1233;"cluster_19";"Together";"{Birth: 1964, Marital: 2, Income: 68316, Kids: 0, Teens: 1,}"
"2";"0";"0";102160.0;1977;"true";1234;"cluster_16";"Together";"{Birth: 1977, Marital: 2, Income: 102160, Kids: 0, Teens: 0,}"
"3";"1";"1";51390.0;1965;"false";1235;"cluster_6";"Divorced";"{Birth: 1965, Marital: 3, Income: 51390, Kids: 1, Teens: 1,}"
"5";"0";"0";72066.0;1981;"true";1236;"cluster_21";"Alone";"{Birth: 1981, Marital: 5, Income: 72066, Kids: 0, Teens: 0,}"
"2";"1";"0";21675.0;1976;"false";1237;"cluster_22";"Together";"{Birth: 1976, Marital: 2, Income: 21675, Kids: 1, Teens: 0,}"
"1";"1";"1";48006.0;1965;"false";1238;"cluster_14";"Married";"{Birth: 1965, Marital: 1, Income: 48006, Kids: 1, Teens: 1,}"
"1";"0";"1";65106.0;1975;"false";1239;"cluster_1";"Married";"{Birth: 1975, Marital: 1, Income: 65106, Kids: 0, Teens: 1,}"
"4";"0";"1";58401.0;1960;"false";1240;"cluster_10";"Single";"{Birth: 1960, Marital: 4, Income: 58401, Kids: 0, Teens: 1,}"
"1";"1";"1";29315.0;1960;"false";1241;"cluster_0";"Married";"{Birth: 1960, Marital: 1, Income: 29315, Kids: 1, Teens: 1,}"
"5";"1";"1";49389.0;1951;"false";1242;"cluster_6";"Alone";"{Birth: 1951, Marital: 5, Income: 49389, Kids: 1, Teens: 1,}"
"2";"0";"1";51717.0;1965;"false";1243;"cluster_6";"Together";"{Birth: 1965, Marital: 2, Income: 51717, Kids: 0, Teens: 1,}"
"3";"1";"1";46779.0;1960;"false";1244;"cluster_14";"Divorced";"{Birth: 1960, Marital: 3, Income: 46779, Kids: 1, Teens: 1,}"
"1";"1";"1";28520.0;1960;"false";1245;"cluster_5";"Married";"{Birth: 1960, Marital: 1, Income: 28520, Kids: 1, Teens: 1,}"
"5";"0";"1";34377.0;1963;"false";1246;"cluster_20";"Alone";"{Birth: 1963, Marital: 5, Income: 34377, Kids: 0, Teens: 1,}"
"4";"0";"1";54959.0;1961;"true";1247;"cluster_18";"Single";"{Birth: 1961, Marital: 4, Income: 54959, Kids: 0, Teens: 1,}"
"2";"0";"0";82384.0;1955;"true";1248;"cluster_24";"Together";"{Birth: 1955, Marital: 2, Income: 82384, Kids: 0, Teens: 0,}"
"5";"0";"1";46998.0;1956;"false";1249;"cluster_14";"Alone";"{Birth: 1956, Marital: 5, Income: 46998, Kids: 0, Teens: 1,}"
"2";"1";"1";58554.0;1968;"false";1250;"cluster_10";"Together";"{Birth: 1968, Marital: 2, Income: 58554, Kids: 1, Teens: 1,}"
"2";"1";"1";58554.0;1968;"false";1251;"cluster_10";"Together";"{Birth: 1968, Marital: 2, Income: 58554, Kids: 1, Teens: 1,}"
